Image_ID,Original_Path,Pixel_Image_Path,Original_Format,Output_Format,Width,Height,Color_Mode,Channels,Pixel_Array_Shape,Pixel_Min,Pixel_Max,Pixel_Mean,Pixel_Std,Original_File_Size,Output_File_Size,Conversion_Status
HIMG00233,data/raw/histopathology_images/necrotic/HIMG00233.png,data/pixel_images/histopathology/necrotic/HIMG00233.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,219.0,195.8,18.32,6344,6344,SUCCESS
HIMG00234,data/raw/histopathology_images/necrotic/HIMG00234.png,data/pixel_images/histopathology/necrotic/HIMG00234.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,196.79,19.43,6208,6208,SUCCESS
HIMG00235,data/raw/histopathology_images/necrotic/HIMG00235.png,data/pixel_images/histopathology/necrotic/HIMG00235.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,222.0,196.87,18.76,6307,6307,SUCCESS
HIMG00236,data/raw/histopathology_images/necrotic/HIMG00236.png,data/pixel_images/histopathology/necrotic/HIMG00236.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,222.0,196.68,18.9,6365,6365,SUCCESS
HIMG00237,data/raw/histopathology_images/necrotic/HIMG00237.png,data/pixel_images/histopathology/necrotic/HIMG00237.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,222.0,196.24,19.25,6442,6442,SUCCESS
HIMG00238,data/raw/histopathology_images/necrotic/HIMG00238.png,data/pixel_images/histopathology/necrotic/HIMG00238.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,219.0,195.66,18.21,6367,6367,SUCCESS
HIMG00239,data/raw/histopathology_images/necrotic/HIMG00239.png,data/pixel_images/histopathology/necrotic/HIMG00239.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,197.67,18.74,6373,6373,SUCCESS
HIMG00240,data/raw/histopathology_images/necrotic/HIMG00240.png,data/pixel_images/histopathology/necrotic/HIMG00240.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,196.88,19.42,6280,6280,SUCCESS
HIMG00241,data/raw/histopathology_images/necrotic/HIMG00241.png,data/pixel_images/histopathology/necrotic/HIMG00241.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,222.0,196.57,19.02,6495,6495,SUCCESS
HIMG00242,data/raw/histopathology_images/necrotic/HIMG00242.png,data/pixel_images/histopathology/necrotic/HIMG00242.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,217.0,195.31,17.54,6307,6307,SUCCESS
HIMG00243,data/raw/histopathology_images/necrotic/HIMG00243.png,data/pixel_images/histopathology/necrotic/HIMG00243.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,218.0,195.86,17.54,6356,6356,SUCCESS
HIMG00244,data/raw/histopathology_images/necrotic/HIMG00244.png,data/pixel_images/histopathology/necrotic/HIMG00244.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,218.0,194.75,18.33,6434,6434,SUCCESS
HIMG00245,data/raw/histopathology_images/necrotic/HIMG00245.png,data/pixel_images/histopathology/necrotic/HIMG00245.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,220.0,196.22,18.16,6411,6411,SUCCESS
HIMG00246,data/raw/histopathology_images/necrotic/HIMG00246.png,data/pixel_images/histopathology/necrotic/HIMG00246.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,216.0,194.19,17.95,6478,6478,SUCCESS
HIMG00247,data/raw/histopathology_images/necrotic/HIMG00247.png,data/pixel_images/histopathology/necrotic/HIMG00247.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,217.0,195.99,16.97,6347,6347,SUCCESS
HIMG00248,data/raw/histopathology_images/necrotic/HIMG00248.png,data/pixel_images/histopathology/necrotic/HIMG00248.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,217.0,194.86,17.7,6579,6579,SUCCESS
HIMG00249,data/raw/histopathology_images/necrotic/HIMG00249.png,data/pixel_images/histopathology/necrotic/HIMG00249.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,222.0,196.27,19.09,6523,6523,SUCCESS
HIMG00250,data/raw/histopathology_images/necrotic/HIMG00250.png,data/pixel_images/histopathology/necrotic/HIMG00250.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,220.0,195.95,18.38,6358,6358,SUCCESS
HIMG00251,data/raw/histopathology_images/necrotic/HIMG00251.png,data/pixel_images/histopathology/necrotic/HIMG00251.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,219.0,195.73,18.22,6263,6263,SUCCESS
HIMG00252,data/raw/histopathology_images/necrotic/HIMG00252.png,data/pixel_images/histopathology/necrotic/HIMG00252.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,215.0,194.61,17.01,6493,6493,SUCCESS
HIMG00253,data/raw/histopathology_images/necrotic/HIMG00253.png,data/pixel_images/histopathology/necrotic/HIMG00253.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,217.0,195.54,17.35,6396,6396,SUCCESS
HIMG00254,data/raw/histopathology_images/necrotic/HIMG00254.png,data/pixel_images/histopathology/necrotic/HIMG00254.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,222.0,196.66,18.89,6278,6278,SUCCESS
HIMG00255,data/raw/histopathology_images/necrotic/HIMG00255.png,data/pixel_images/histopathology/necrotic/HIMG00255.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,217.0,195.45,17.53,6336,6336,SUCCESS
HIMG00256,data/raw/histopathology_images/necrotic/HIMG00256.png,data/pixel_images/histopathology/necrotic/HIMG00256.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,218.0,195.24,18.3,6312,6312,SUCCESS
HIMG00257,data/raw/histopathology_images/necrotic/HIMG00257.png,data/pixel_images/histopathology/necrotic/HIMG00257.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,220.0,195.92,18.41,6374,6374,SUCCESS
HIMG00258,data/raw/histopathology_images/necrotic/HIMG00258.png,data/pixel_images/histopathology/necrotic/HIMG00258.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,220.0,195.73,18.71,6258,6258,SUCCESS
HIMG00259,data/raw/histopathology_images/necrotic/HIMG00259.png,data/pixel_images/histopathology/necrotic/HIMG00259.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,196.32,19.32,6575,6575,SUCCESS
HIMG00260,data/raw/histopathology_images/necrotic/HIMG00260.png,data/pixel_images/histopathology/necrotic/HIMG00260.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,225.0,197.63,19.52,6407,6407,SUCCESS
HIMG00261,data/raw/histopathology_images/necrotic/HIMG00261.png,data/pixel_images/histopathology/necrotic/HIMG00261.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,196.76,19.37,6397,6397,SUCCESS
HIMG00262,data/raw/histopathology_images/necrotic/HIMG00262.png,data/pixel_images/histopathology/necrotic/HIMG00262.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,222.0,196.91,18.66,6367,6367,SUCCESS
HIMG00263,data/raw/histopathology_images/necrotic/HIMG00263.png,data/pixel_images/histopathology/necrotic/HIMG00263.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,224.0,196.44,19.72,6625,6625,SUCCESS
HIMG00264,data/raw/histopathology_images/necrotic/HIMG00264.png,data/pixel_images/histopathology/necrotic/HIMG00264.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,221.0,196.77,18.39,6333,6333,SUCCESS
HIMG00265,data/raw/histopathology_images/necrotic/HIMG00265.png,data/pixel_images/histopathology/necrotic/HIMG00265.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,224.0,197.09,19.43,6327,6327,SUCCESS
HIMG00266,data/raw/histopathology_images/necrotic/HIMG00266.png,data/pixel_images/histopathology/necrotic/HIMG00266.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,218.0,195.49,17.96,6316,6316,SUCCESS
HIMG00267,data/raw/histopathology_images/necrotic/HIMG00267.png,data/pixel_images/histopathology/necrotic/HIMG00267.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,218.0,195.42,17.82,6372,6372,SUCCESS
HIMG00268,data/raw/histopathology_images/necrotic/HIMG00268.png,data/pixel_images/histopathology/necrotic/HIMG00268.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,216.0,196.0,16.61,6229,6229,SUCCESS
HIMG00269,data/raw/histopathology_images/necrotic/HIMG00269.png,data/pixel_images/histopathology/necrotic/HIMG00269.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,196.71,19.47,6258,6258,SUCCESS
HIMG00270,data/raw/histopathology_images/necrotic/HIMG00270.png,data/pixel_images/histopathology/necrotic/HIMG00270.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,224.0,197.08,19.44,6482,6482,SUCCESS
HIMG00271,data/raw/histopathology_images/necrotic/HIMG00271.png,data/pixel_images/histopathology/necrotic/HIMG00271.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,217.0,195.4,17.41,6348,6348,SUCCESS
HIMG00272,data/raw/histopathology_images/necrotic/HIMG00272.png,data/pixel_images/histopathology/necrotic/HIMG00272.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,225.0,197.85,19.54,6337,6337,SUCCESS
HIMG00273,data/raw/histopathology_images/necrotic/HIMG00273.png,data/pixel_images/histopathology/necrotic/HIMG00273.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,221.0,196.28,18.64,6491,6491,SUCCESS
HIMG00274,data/raw/histopathology_images/necrotic/HIMG00274.png,data/pixel_images/histopathology/necrotic/HIMG00274.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,222.0,196.53,18.89,6437,6437,SUCCESS
HIMG00275,data/raw/histopathology_images/necrotic/HIMG00275.png,data/pixel_images/histopathology/necrotic/HIMG00275.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,216.0,195.4,16.83,6297,6297,SUCCESS
HIMG00276,data/raw/histopathology_images/necrotic/HIMG00276.png,data/pixel_images/histopathology/necrotic/HIMG00276.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,197.41,18.8,6406,6406,SUCCESS
HIMG00277,data/raw/histopathology_images/necrotic/HIMG00277.png,data/pixel_images/histopathology/necrotic/HIMG00277.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,221.0,195.67,19.0,6516,6516,SUCCESS
HIMG00278,data/raw/histopathology_images/necrotic/HIMG00278.png,data/pixel_images/histopathology/necrotic/HIMG00278.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,218.0,195.2,18.27,6277,6277,SUCCESS
HIMG00279,data/raw/histopathology_images/necrotic/HIMG00279.png,data/pixel_images/histopathology/necrotic/HIMG00279.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,219.0,195.31,18.45,6432,6432,SUCCESS
HIMG00280,data/raw/histopathology_images/necrotic/HIMG00280.png,data/pixel_images/histopathology/necrotic/HIMG00280.png,PNG,PNG,256,256,RGB,3,"(256, 256, 3)",140.0,223.0,196.83,19.11,6349,6349,SUCCESS
MRI00161,data/raw/mri_images/ADC/MRI00161.png,data/pixel_images/mri/ADC/MRI00161.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,216.0,65.52,65.65,1696,1696,SUCCESS
MRI00162,data/raw/mri_images/ADC/MRI00162.png,data/pixel_images/mri/ADC/MRI00162.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,219.0,70.03,66.07,1633,1633,SUCCESS
MRI00163,data/raw/mri_images/ADC/MRI00163.png,data/pixel_images/mri/ADC/MRI00163.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,224.0,73.54,65.66,1686,1686,SUCCESS
MRI00164,data/raw/mri_images/ADC/MRI00164.png,data/pixel_images/mri/ADC/MRI00164.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,224.0,74.84,66.01,1664,1664,SUCCESS
MRI00165,data/raw/mri_images/ADC/MRI00165.png,data/pixel_images/mri/ADC/MRI00165.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,218.0,68.65,65.94,1671,1671,SUCCESS
MRI00166,data/raw/mri_images/ADC/MRI00166.png,data/pixel_images/mri/ADC/MRI00166.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,214.0,64.65,65.97,1648,1648,SUCCESS
MRI00167,data/raw/mri_images/ADC/MRI00167.png,data/pixel_images/mri/ADC/MRI00167.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,217.0,67.65,65.92,1659,1659,SUCCESS
MRI00168,data/raw/mri_images/ADC/MRI00168.png,data/pixel_images/mri/ADC/MRI00168.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,223.0,71.99,65.37,1679,1679,SUCCESS
MRI00169,data/raw/mri_images/ADC/MRI00169.png,data/pixel_images/mri/ADC/MRI00169.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,223.0,74.04,66.06,1633,1633,SUCCESS
MRI00170,data/raw/mri_images/ADC/MRI00170.png,data/pixel_images/mri/ADC/MRI00170.png,PNG,PNG,256,256,L,1,"(256, 256)",11.0,221.0,70.2,65.38,1698,1698,SUCCESS
MRI00171,data/raw/mri_images/ADC/MRI00171.png,data/pixel_images/mri/ADC/MRI00171.png,PNG,PNG,256,256,L,1,"(256, 256)",11.0,221.0,70.72,65.56,1655,1655,SUCCESS
MRI00172,data/raw/mri_images/ADC/MRI00172.png,data/pixel_images/mri/ADC/MRI00172.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,224.0,75.18,66.04,1651,1651,SUCCESS
MRI00173,data/raw/mri_images/ADC/MRI00173.png,data/pixel_images/mri/ADC/MRI00173.png,PNG,PNG,256,256,L,1,"(256, 256)",11.0,221.0,71.03,65.78,1696,1696,SUCCESS
MRI00174,data/raw/mri_images/ADC/MRI00174.png,data/pixel_images/mri/ADC/MRI00174.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,222.0,71.03,65.48,1671,1671,SUCCESS
MRI00175,data/raw/mri_images/ADC/MRI00175.png,data/pixel_images/mri/ADC/MRI00175.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,217.0,67.85,66.0,1666,1666,SUCCESS
MRI00176,data/raw/mri_images/ADC/MRI00176.png,data/pixel_images/mri/ADC/MRI00176.png,PNG,PNG,256,256,L,1,"(256, 256)",11.0,221.0,70.47,65.48,1690,1690,SUCCESS
MRI00177,data/raw/mri_images/ADC/MRI00177.png,data/pixel_images/mri/ADC/MRI00177.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,226.0,76.22,65.8,1675,1675,SUCCESS
MRI00178,data/raw/mri_images/ADC/MRI00178.png,data/pixel_images/mri/ADC/MRI00178.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,223.0,73.24,65.85,1676,1676,SUCCESS
MRI00179,data/raw/mri_images/ADC/MRI00179.png,data/pixel_images/mri/ADC/MRI00179.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,219.0,68.79,65.72,1707,1707,SUCCESS
MRI00180,data/raw/mri_images/ADC/MRI00180.png,data/pixel_images/mri/ADC/MRI00180.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,215.0,64.3,65.6,1702,1702,SUCCESS
MRI00181,data/raw/mri_images/ADC/MRI00181.png,data/pixel_images/mri/ADC/MRI00181.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,215.0,65.45,65.9,1657,1657,SUCCESS
MRI00182,data/raw/mri_images/ADC/MRI00182.png,data/pixel_images/mri/ADC/MRI00182.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,216.0,65.54,65.65,1670,1670,SUCCESS
MRI00183,data/raw/mri_images/ADC/MRI00183.png,data/pixel_images/mri/ADC/MRI00183.png,PNG,PNG,256,256,L,1,"(256, 256)",8.0,218.0,68.85,66.02,1664,1664,SUCCESS
MRI00184,data/raw/mri_images/ADC/MRI00184.png,data/pixel_images/mri/ADC/MRI00184.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,215.0,65.02,65.43,1631,1631,SUCCESS
MRI00185,data/raw/mri_images/ADC/MRI00185.png,data/pixel_images/mri/ADC/MRI00185.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,223.0,73.65,65.89,1633,1633,SUCCESS
MRI00186,data/raw/mri_images/ADC/MRI00186.png,data/pixel_images/mri/ADC/MRI00186.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,224.0,74.6,65.86,1634,1634,SUCCESS
MRI00187,data/raw/mri_images/ADC/MRI00187.png,data/pixel_images/mri/ADC/MRI00187.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,217.0,68.04,66.06,1676,1676,SUCCESS
MRI00188,data/raw/mri_images/ADC/MRI00188.png,data/pixel_images/mri/ADC/MRI00188.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,223.0,73.22,65.84,1671,1671,SUCCESS
MRI00189,data/raw/mri_images/ADC/MRI00189.png,data/pixel_images/mri/ADC/MRI00189.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,223.0,74.21,66.09,1654,1654,SUCCESS
MRI00190,data/raw/mri_images/ADC/MRI00190.png,data/pixel_images/mri/ADC/MRI00190.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,225.0,75.85,66.0,1657,1657,SUCCESS
MRI00191,data/raw/mri_images/ADC/MRI00191.png,data/pixel_images/mri/ADC/MRI00191.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,220.0,70.03,65.74,1662,1662,SUCCESS
MRI00192,data/raw/mri_images/ADC/MRI00192.png,data/pixel_images/mri/ADC/MRI00192.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,226.0,76.83,66.01,1653,1653,SUCCESS
MRI00193,data/raw/mri_images/ADC/MRI00193.png,data/pixel_images/mri/ADC/MRI00193.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,223.0,73.84,65.99,1670,1670,SUCCESS
MRI00194,data/raw/mri_images/ADC/MRI00194.png,data/pixel_images/mri/ADC/MRI00194.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,225.0,75.17,65.69,1658,1658,SUCCESS
MRI00195,data/raw/mri_images/ADC/MRI00195.png,data/pixel_images/mri/ADC/MRI00195.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,225.0,75.26,65.87,1678,1678,SUCCESS
MRI00196,data/raw/mri_images/ADC/MRI00196.png,data/pixel_images/mri/ADC/MRI00196.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,225.0,75.66,65.98,1654,1654,SUCCESS
MRI00197,data/raw/mri_images/ADC/MRI00197.png,data/pixel_images/mri/ADC/MRI00197.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,216.0,67.0,65.98,1625,1625,SUCCESS
MRI00198,data/raw/mri_images/ADC/MRI00198.png,data/pixel_images/mri/ADC/MRI00198.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,222.0,72.02,65.78,1689,1689,SUCCESS
MRI00199,data/raw/mri_images/ADC/MRI00199.png,data/pixel_images/mri/ADC/MRI00199.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,214.0,63.7,65.55,1667,1667,SUCCESS
MRI00200,data/raw/mri_images/ADC/MRI00200.png,data/pixel_images/mri/ADC/MRI00200.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,215.0,64.38,65.33,1637,1637,SUCCESS
MRI00121,data/raw/mri_images/DWI/MRI00121.png,data/pixel_images/mri/DWI/MRI00121.png,PNG,PNG,256,256,L,1,"(256, 256)",7.0,247.0,34.79,40.92,1543,1543,SUCCESS
MRI00122,data/raw/mri_images/DWI/MRI00122.png,data/pixel_images/mri/DWI/MRI00122.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,252.0,36.9,32.18,1496,1496,SUCCESS
MRI00123,data/raw/mri_images/DWI/MRI00123.png,data/pixel_images/mri/DWI/MRI00123.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,255.0,42.71,40.79,1574,1574,SUCCESS
MRI00124,data/raw/mri_images/DWI/MRI00124.png,data/pixel_images/mri/DWI/MRI00124.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,252.0,36.9,32.18,1510,1510,SUCCESS
MRI00125,data/raw/mri_images/DWI/MRI00125.png,data/pixel_images/mri/DWI/MRI00125.png,PNG,PNG,256,256,L,1,"(256, 256)",15.0,255.0,40.5,34.23,1516,1516,SUCCESS
MRI00126,data/raw/mri_images/DWI/MRI00126.png,data/pixel_images/mri/DWI/MRI00126.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,255.0,41.19,33.13,1478,1478,SUCCESS
MRI00127,data/raw/mri_images/DWI/MRI00127.png,data/pixel_images/mri/DWI/MRI00127.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,246.0,33.34,39.72,1526,1526,SUCCESS
MRI00128,data/raw/mri_images/DWI/MRI00128.png,data/pixel_images/mri/DWI/MRI00128.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,255.0,43.67,40.64,1531,1531,SUCCESS
MRI00129,data/raw/mri_images/DWI/MRI00129.png,data/pixel_images/mri/DWI/MRI00129.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,250.0,36.16,36.39,1528,1528,SUCCESS
MRI00130,data/raw/mri_images/DWI/MRI00130.png,data/pixel_images/mri/DWI/MRI00130.png,PNG,PNG,256,256,L,1,"(256, 256)",12.0,252.0,38.16,36.37,1531,1531,SUCCESS
MRI00131,data/raw/mri_images/DWI/MRI00131.png,data/pixel_images/mri/DWI/MRI00131.png,PNG,PNG,256,256,L,1,"(256, 256)",11.0,251.0,38.73,40.86,1570,1570,SUCCESS
MRI00132,data/raw/mri_images/DWI/MRI00132.png,data/pixel_images/mri/DWI/MRI00132.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,249.0,37.18,42.1,1522,1522,SUCCESS
MRI00133,data/raw/mri_images/DWI/MRI00133.png,data/pixel_images/mri/DWI/MRI00133.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,253.0,40.38,39.72,1541,1541,SUCCESS
MRI00134,data/raw/mri_images/DWI/MRI00134.png,data/pixel_images/mri/DWI/MRI00134.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,244.0,30.19,36.4,1535,1535,SUCCESS
MRI00135,data/raw/mri_images/DWI/MRI00135.png,data/pixel_images/mri/DWI/MRI00135.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,245.0,31.91,38.59,1546,1546,SUCCESS
MRI00136,data/raw/mri_images/DWI/MRI00136.png,data/pixel_images/mri/DWI/MRI00136.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,253.0,38.19,33.24,1509,1509,SUCCESS
MRI00137,data/raw/mri_images/DWI/MRI00137.png,data/pixel_images/mri/DWI/MRI00137.png,PNG,PNG,256,256,L,1,"(256, 256)",16.0,255.0,40.85,31.94,1514,1514,SUCCESS
MRI00138,data/raw/mri_images/DWI/MRI00138.png,data/pixel_images/mri/DWI/MRI00138.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,254.0,42.15,41.99,1576,1576,SUCCESS
MRI00139,data/raw/mri_images/DWI/MRI00139.png,data/pixel_images/mri/DWI/MRI00139.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,249.0,37.16,42.13,1570,1570,SUCCESS
MRI00140,data/raw/mri_images/DWI/MRI00140.png,data/pixel_images/mri/DWI/MRI00140.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,244.0,29.19,33.11,1499,1499,SUCCESS
MRI00141,data/raw/mri_images/DWI/MRI00141.png,data/pixel_images/mri/DWI/MRI00141.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,244.0,29.84,35.31,1520,1520,SUCCESS
MRI00142,data/raw/mri_images/DWI/MRI00142.png,data/pixel_images/mri/DWI/MRI00142.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,249.0,37.59,43.23,1575,1575,SUCCESS
MRI00143,data/raw/mri_images/DWI/MRI00143.png,data/pixel_images/mri/DWI/MRI00143.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,254.0,38.9,32.15,1491,1491,SUCCESS
MRI00144,data/raw/mri_images/DWI/MRI00144.png,data/pixel_images/mri/DWI/MRI00144.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,250.0,35.49,34.21,1516,1516,SUCCESS
MRI00145,data/raw/mri_images/DWI/MRI00145.png,data/pixel_images/mri/DWI/MRI00145.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,244.0,29.51,34.16,1503,1503,SUCCESS
MRI00146,data/raw/mri_images/DWI/MRI00146.png,data/pixel_images/mri/DWI/MRI00146.png,PNG,PNG,256,256,L,1,"(256, 256)",14.0,254.0,40.55,37.5,1543,1543,SUCCESS
MRI00147,data/raw/mri_images/DWI/MRI00147.png,data/pixel_images/mri/DWI/MRI00147.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,246.0,32.98,38.55,1511,1511,SUCCESS
MRI00148,data/raw/mri_images/DWI/MRI00148.png,data/pixel_images/mri/DWI/MRI00148.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,253.0,41.59,43.18,1570,1570,SUCCESS
MRI00149,data/raw/mri_images/DWI/MRI00149.png,data/pixel_images/mri/DWI/MRI00149.png,PNG,PNG,256,256,L,1,"(256, 256)",10.0,250.0,38.17,42.13,1558,1558,SUCCESS
MRI00150,data/raw/mri_images/DWI/MRI00150.png,data/pixel_images/mri/DWI/MRI00150.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,245.0,33.59,43.21,1586,1586,SUCCESS
MRI00151,data/raw/mri_images/DWI/MRI00151.png,data/pixel_images/mri/DWI/MRI00151.png,PNG,PNG,256,256,L,1,"(256, 256)",11.0,251.0,39.59,43.22,1577,1577,SUCCESS
MRI00152,data/raw/mri_images/DWI/MRI00152.png,data/pixel_images/mri/DWI/MRI00152.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,246.0,32.18,36.39,1540,1540,SUCCESS
MRI00153,data/raw/mri_images/DWI/MRI00153.png,data/pixel_images/mri/DWI/MRI00153.png,PNG,PNG,256,256,L,1,"(256, 256)",9.0,249.0,36.75,40.95,1549,1549,SUCCESS
MRI00154,data/raw/mri_images/DWI/MRI00154.png,data/pixel_images/mri/DWI/MRI00154.png,PNG,PNG,256,256,L,1,"(256, 256)",13.0,253.0,40.3,39.71,1564,1564,SUCCESS
MRI00155,data/raw/mri_images/DWI/MRI00155.png,data/pixel_images/mri/DWI/MRI00155.png,PNG,PNG,256,256,L,1,"(256, 256)",5.0,245.0,32.31,39.74,1566,1566,SUCCESS
MRI00156,data/raw/mri_images/DWI/MRI00156.png,data/pixel_images/mri/DWI/MRI00156.png,PNG,PNG,256,256,L,1,"(256, 256)",4.0,244.0,31.79,41.05,1539,1539,SUCCESS
MRI00157,data/raw/mri_images/DWI/MRI00157.png,data/pixel_images/mri/DWI/MRI00157.png,PNG,PNG,256,256,L,1,"(256, 256)",11.0,251.0,39.16,42.07,1597,1597,SUCCESS
MRI00158,data/raw/mri_images/DWI/MRI00158.png,data/pixel_images/mri/DWI/MRI00158.png,PNG,PNG,256,256,L,1,"(256, 256)",6.0,246.0,30.9,32.13,1467,1467,SUCCESS
